Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2012002	23	2.2	2.5	0.42501323	0	0	2.5	0.42501323	81	390	2.5	3.554050224	4.844085706	10	1	-999	-999
2012002	23.5	1	2.1	0.407611533	0	-0.912	2.1	0.407611533	81	390	2.1	3.366110224	4.838077222	10	1	-999	-999
2012003	0	1.25	1.95	0.396919349	0	-0.912	1.95	0.396919349	81	390	1.95	3.295632724	4.832208681	10	1	-999	-999
2012003	0.5	1.15	1.55	0.393869354	0	-0.912	1.55	0.393869354	81	390	1.55	3.107692724	4.826311308	10	1	-999	-999
2012003	1	1.35	0.45	0.333045908	0	-0.912	0.45	0.333045908	81	390	0.45	2.590857724	4.82046765	10	1	-999	-999
2012003	1.5	2.3	0.35	0.33719853	0	0	0.35	0.33719853	81	390	0.35	2.543872724	4.814320567	10	1	-999	-999
2012003	2	3.2	-0.15	0.317643205	0	0	-0.15	0.317643205	81	390	-0.15	2.308947724	4.807778032	10	1	-999	-999
2012003	2.5	3.2	0.15	0.329888407	0	0	0.15	0.329888407	81	390	0.15	2.449902724	4.801340046	10	1	-999	-999
2012003	3	3.15	0	0.326778	0	0	0	0.326778	81	390	0	2.379425224	4.795057928	10	1	-999	-999
2012003	3.5	3.45	0.1	0.331922061	0	0	0.1	0.331922061	81	390	0.1	2.426410224	4.789058414	10	1	-999	-999
2012003	4	3.3	0.1	0.338068766	0	0	0.1	0.338068766	81	390	0.1	2.426410224	4.783254306	10	1	-999	-999
2012003	4.5	3	-0.2	0.325686757	0	0	-0.2	0.325686757	81	390	-0.2	2.285455224	4.777986655	10	1	-999	-999
2012003	5	3.65	-0.3	0.323631464	0	0	-0.3	0.323631464	81	390	-0.3	2.238470224	4.772475081	10	1	-999	-999
2012003	5.5	3	-0.1	0.333823095	0	0	-0.1	0.333823095	81	390	-0.1	2.332440224	4.766547616	10	1	-999	-999
2012003	6	3.65	-0.45	0.320570029	0	0	-0.45	0.320570029	81	390	-0.45	2.167992724	4.760624873	10	1	-999	-999
2012003	6.5	3.6	-0.25	0.330669852	0	0	-0.25	0.330669852	81	390	-0.25	2.261962724	4.754412292	10	1	-999	-999
2012003	7	2.95	-0.85	0.303849632	0	2.736	-0.85	0.303849632	81	390	-0.85	1.980052724	4.747823947	10	1	-999	-999
2012003	7.5	2.45	-0.2	0.340764848	0	58.368	-0.2	0.340764848	81	390	-0.2	2.285455224	4.740206007	10	1	-999	-999
2012003	8	1.3	0.35	0.380909451	0	162.336	0.35	0.380909451	81	390	0.35	2.543872724	4.732842523	10	1	-999	-999
2012003	8.5	1	0.95	0.389073046	0	333.792	0.95	0.389073046	81	390	0.95	2.825782724	4.725616134	10	1	-999	-999
2012003	9	1.2	1	0.403305377	0	383.04	1	0.403305377	81	390	1	2.849275224	4.718351898	10	1	-999	-999
2012003	9.5	1.55	2.4	0.450778738	0	699.504	2.4	0.450778738	81	390	2.4	3.507065224	4.711077477	10	1	-999	-999
2012003	10	1.45	3.05	0.487777049	0	845.424	3.05	0.487777049	81	390	3.05	3.812467724	4.703605255	10	1	-999	-999
2012003	10.5	0.8	3.6	0.523722437	0	970.368	3.6	0.523722437	81	390	3.6	4.070885224	4.696271921	10	1	-999	-999
2012003	11	0.9	4.15	0.557538028	0	1058.832	4.15	0.557538028	81	390	4.15	4.329302724	4.689001667	10	1	-999	-999
2012003	11.5	1.1	5.05	0.593242005	0	1144.56	5.05	0.593242005	81	390	5.05	4.752167724	4.681711505	10	1	-999	-999
2012003	12	1.8	5.25	0.570906301	0	1127.232	5.25	0.570906301	81	390	5.25	4.846137724	4.674601319	10	1	-999	-999
2012003	12.5	2.25	5.6	0.578856316	0	1144.56	5.6	0.578856316	81	390	5.6	5.010585224	4.667314514	10	1	-999	-999
2012003	13	2.75	5.7	0.569339825	0	1019.616	5.7	0.569339825	81	390	5.7	5.057570224	4.660132106	10	1	-999	-999
2012003	13.5	2.75	5.55	0.542648578	0	1010.496	5.55	0.542648578	81	390	5.55	4.987092724	4.652908727	10	1	-999	-999
2012003	14	1.85	5.5	0.545297516	0	888.288	5.5	0.545297516	81	390	5.5	4.963600224	4.645950394	10	1	-999	-999
2012003	14.5	3.25	6.15	0.58059674	0	857.28	6.15	0.58059674	81	390	6.15	5.269002724	4.638912315	10	1	-999	-999
2012003	15	4.05	6.1	0.565486565	0	733.248	6.1	0.565486565	81	390	6.1	5.245510224	4.631609653	10	1	-999	-999
2012003	15.5	3.6	5.7	0.530224875	0	498.864	5.7	0.530224875	81	390	5.7	5.057570224	4.624235116	10	1	-999	-999
2012003	16	2.35	4.95	0.481675913	0	338.352	4.95	0.481675913	81	390	4.95	4.705182724	4.616732569	10	1	-999	-999
2012003	16.5	1.5	4.2	0.444226631	0	113.088	4.2	0.444226631	81	390	4.2	4.352795224	4.609374468	10	1	-999	-999
2012003	17	1.5	3.25	0.377861902	0	19.152	3.25	0.377861902	81	390	3.25	3.906437724	4.602607569	10	1	-999	-999
2012003	17.5	1.35	3.15	0.360663577	0	0	3.15	0.360663577	81	390	3.15	3.859452724	4.59588037	10	1	-999	-999
2012003	18	2.05	2.75	0.337341175	0	0	2.75	0.337341175	81	390	2.75	3.671512724	4.589208032	10	1	-999	-999
2012003	18.5	3.15	2.3	0.306888924	0	0	2.3	0.306888924	81	390	2.3	3.460080224	4.582365093	10	1	-999	-999
2012003	19	1.35	3.35	0.350085338	0	0	3.35	0.350085338	81	390	3.35	3.953422724	4.575662199	10	1	-999	-999
2012003	19.5	2.85	3.6	0.374633568	0	0	3.6	0.374633568	81	390	3.6	4.070885224	4.569256412	10	1	-999	-999
2012003	20	3.15	4.3	0.434984716	0	0	4.3	0.434984716	81	390	4.3	4.399780224	4.562834884	10	1	-999	-999
2012003	20.5	2.75	3.6	0.401393109	0	0	3.6	0.401393109	81	390	3.6	4.070885224	4.556243218	10	1	-999	-999
2012003	21	3.2	3.4	0.404030031	0	0	3.4	0.404030031	81	390	3.4	3.976915224	4.55021353	10	1	-999	-999
2012003	21.5	3.15	3.45	0.412852366	0	0	3.45	0.412852366	81	390	3.45	4.000407724	4.543567581	10	1	-999	-999
2012003	22	3.15	3.15	0.401563571	0	-0.912	3.15	0.401563571	81	390	3.15	3.859452724	4.537107049	10	1	-999	-999
2012003	22.5	4.65	2.45	0.377410262	0	-1.824	2.45	0.377410262	81	390	2.45	3.530557724	4.530700972	10	1	-999	-999
2012003	23	3.2	1.45	0.331197513	0	-0.912	1.45	0.331197513	81	390	1.45	3.060707724	4.524474896	10	1	-999	-999
2012003	23.5	3.8	3.65	0.471652567	0	0	3.65	0.471652567	81	390	3.65	4.094377724	4.518040775	10	1	-999	-999
2012004	0	3.7	1.3	0.347989212	0	-1.824	1.3	0.347989212	81	390	1.3	2.990230224	4.511089757	10	1	-999	-999
2012004	0.5	3.1	0.1	0.276601718	0	-0.912	0.1	0.276601718	81	390	0.1	2.426410224	4.503163368	10	1	-999	-999
2012004	1	1.4	-0.4	0.259056717	0	-0.912	-0.4	0.259056717	81	390	-0.4	2.191485224	4.495150521	10	1	-999	-999
2012004	1.5	2.5	-0.85	0.251761123	0	-0.912	-0.85	0.251761123	81	390	-0.85	1.980052724	4.487770255	10	1	-999	-999
2012004	2	5.85	1.05	0.336055869	0	0	1.05	0.336055869	81	390	1.05	2.872767724	4.480420694	10	1	-999	-999
2012004	2.5	5.05	0.2	0.312374131	0	-1.824	0.2	0.312374131	81	390	0.2	2.473395224	4.47307463	10	1	-999	-999
2012004	3	3.3	-0.45	0.284951137	0	-0.912	-0.45	0.284951137	81	390	-0.45	2.167992724	4.466317685	10	1	-999	-999
2012004	3.5	4.9	2.4	0.44367986	0	0	2.4	0.44367986	81	390	2.4	3.507065224	4.459971042	10	1	-999	-999
2012004	4	3.45	-0.4	0.315632322	0	-1.824	-0.4	0.315632322	81	390	-0.4	2.191485224	4.453714479	10	1	-999	-999
2012004	4.5	3	-0.85	0.289380601	0	-0.912	-0.85	0.289380601	81	390	-0.85	1.980052724	4.447740521	10	1	-999	-999
2012004	5	3.55	-2.15	0.22370582	0	-0.912	-2.15	0.22370582	81	390	-2.15	1.369247724	4.4416214	10	1	-999	-999
2012004	5.5	3.95	-1.25	0.259534479	0	0	-1.25	0.259534479	81	390	-1.25	1.792112724	4.434720451	10	1	-999	-999
2012004	6	3.45	-1.2	0.268853312	0	0	-1.2	0.268853312	81	390	-1.2	1.815605224	4.428073264	10	1	-999	-999
2012004	6.5	3.75	-1.4	0.262650589	0	-0.912	-1.4	0.262650589	81	390	-1.4	1.721635224	4.421618021	10	1	-999	-999
2012004	7	2.8	-1.7	0.274109025	0	1.824	-1.7	0.274109025	81	390	-1.7	1.580680224	4.41434456	10	1	-999	-999
2012004	7.5	3.1	-1	0.309562725	0	36.48	-1	0.309562725	81	390	-1	1.909575224	4.406656829	10	1	-999	-999
2012004	8	3.9	1.1	0.432025744	0	159.6	1.1	0.432025744	81	390	1.1	2.896260224	4.399056019	10	1	-999	-999
2012004	8.5	3.45	1.8	0.458193194	0	331.968	1.8	0.458193194	81	390	1.8	3.225155224	4.391159722	10	1	-999	-999
2012004	9	4.05	1.95	0.448691438	0	524.4	1.95	0.448691438	81	390	1.95	3.295632724	4.383479167	10	1	-999	-999
2012004	9.5	4.15	3.25	0.508804145	0	697.68	3.25	0.508804145	81	390	3.25	3.906437724	4.376146991	10	1	-999	-999
2012004	10	4.45	4.45	0.567877182	0	848.16	4.45	0.567877182	81	390	4.45	4.470257724	4.368941782	10	1	-999	-999
