Year,DOY,TIMESTAMP,AirTemp_C,RH_fraction,Vap_Press_kPa,HrlySolRad_kJ_m^2_min^1,WindSpeed_m_s^1,WindDir_Deg,WindDir_STDD_Deg,Rain-Tot,SoilTemp_5cm_C,SoilTemp_15cm_C,HWG_maxspeed_m_s^1,HWG_time,HWG_Dir,BaPress_kPa,ETr,ETo,ETr-Daily,ETo-Daily,Rain-Daily
2013,243,8/31/13 12:00,29.380,0.355,1.453,34.410,1.99,169.30,19.61,0,22.55,21.51,3.35,663,180.80,85.7303,0.615,0.528,,,
2013,243,8/31/13 13:00,30.360,0.333,1.440,25.430,1.05,176.60,15.86,0,22.97,21.74,2.90,721,147.60,85.6882,0.447,0.396,,,
2013,243,8/31/13 14:00,31.890,0.280,1.323,20.580,2.34,274.30,16.51,0,23.24,21.96,6.80,839,288.00,85.6555,0.533,0.414,,,
2013,243,8/31/13 15:00,30.190,0.282,1.209,15.940,3.49,301.40,11.07,0,23.36,22.16,6.20,846,302.20,85.6458,0.566,0.402,,,
2013,243,8/31/13 16:00,29.090,0.305,1.225,13.660,4.00,307.60,12.20,0,23.31,22.29,8.22,920,297.50,85.6497,0.552,0.378,,,
2013,243,8/31/13 17:00,27.850,0.336,1.259,6.969,3.15,297.10,10.66,0,23.17,22.35,5.30,976,307.90,85.6845,0.387,0.254,,,
2013,243,8/31/13 18:00,27.430,0.359,1.312,3.774,1.20,282.60,18.24,0,22.99,22.35,2.45,1022,286.00,85.7347,0.168,0.115,,,
2013,243,8/31/13 19:00,25.100,0.417,1.327,0.502,2.06,3.20,15.74,0,22.82,22.32,3.05,1090,3.07,85.7460,0.177,0.100,,,
2013,243,8/31/13 20:00,22.790,0.495,1.370,0.000,1.19,6.39,19.75,0,22.57,22.27,2.60,1142,13.64,85.7667,0.060,0.038,,,
2013,243,8/31/13 21:00,21.570,0.519,1.335,0.000,1.66,329.10,16.28,0,22.31,22.19,2.83,1236,341.50,85.7943,0.068,0.046,,,
2013,243,8/31/13 22:00,20.300,0.548,1.304,0.000,2.00,14.44,11.24,0,22.05,22.08,3.80,1315,14.72,85.8287,0.068,0.047,,,
2013,243,8/31/13 23:00,18.970,0.623,1.363,0.000,1.24,349.20,32.99,0,21.79,21.95,2.90,1321,38.97,85.9247,0.040,0.026,,,
2013,244,9/1/13 0:00,19.350,0.633,1.420,0.000,1.54,339.40,18.61,0,21.57,21.81,3.43,1394,31.70,86.0093,0.045,0.030,,,
2013,244,9/1/13 1:00,17.280,0.722,1.422,0.000,1.64,327.00,13.72,0,21.38,21.68,2.98,40,340.50,86.0497,0.033,0.022,5.34,4.27,0
2013,244,9/1/13 2:00,16.430,0.764,1.426,0.000,2.15,320.90,6.33,0,21.18,21.56,3.43,111,321.90,86.0642,0.031,0.022,,,
2013,244,9/1/13 3:00,16.920,0.716,1.379,0.000,2.07,328.10,10.31,0,21.01,21.43,3.13,127,331.50,86.0785,0.037,0.026,,,
2013,244,9/1/13 4:00,16.530,0.726,1.365,0.000,1.22,319.30,8.66,0,20.85,21.31,3.20,184,315.40,86.1047,0.026,0.017,,,
2013,244,9/1/13 5:00,16.130,0.762,1.395,0.000,1.22,11.42,7.43,0,20.70,21.19,2.53,294,18.78,86.1280,0.022,0.014,,,
2013,244,9/1/13 6:00,17.370,0.693,1.374,0.193,1.42,9.36,11.07,0,20.58,21.07,2.38,334,5.47,86.1467,0.034,0.023,,,
2013,244,9/1/13 7:00,17.850,0.680,1.390,2.438,1.13,34.43,8.38,0,20.50,20.96,2.08,383,20.96,86.1816,0.072,0.051,,,
2013,244,9/1/13 8:00,18.670,0.655,1.408,5.136,1.14,80.70,14.34,0,20.48,20.87,2.53,472,80.40,86.2321,0.109,0.086,,,
2013,244,9/1/13 9:00,19.930,0.605,1.406,16.430,1.89,106.40,14.65,0,20.53,20.80,4.33,539,86.30,86.2447,0.267,0.225,,,
2013,244,9/1/13 10:00,21.060,0.558,1.393,31.570,3.14,125.70,17.32,0,20.71,20.76,5.75,573,139.10,86.2439,0.477,0.404,,,
2013,244,9/1/13 11:00,21.380,0.557,1.417,24.180,3.51,143.90,15.60,0,20.97,20.77,6.35,639,160.30,86.2398,0.433,0.351,,,
2013,244,9/1/13 12:00,23.010,0.517,1.454,41.330,3.40,148.00,19.48,0,21.16,20.82,6.80,709,124.30,86.2024,0.628,0.538,,,
2013,244,9/1/13 13:00,24.210,0.518,1.566,43.800,3.50,151.90,19.30,0,21.54,20.89,6.05,749,176.80,86.1221,0.672,0.577,,,
2013,244,9/1/13 14:00,25.120,0.484,1.542,42.650,3.26,149.60,20.56,0,21.95,21.02,6.05,835,175.50,86.0656,0.674,0.577,,,
2013,244,9/1/13 15:00,26.060,0.437,1.474,37.360,3.51,155.20,17.38,0,22.25,21.18,5.90,879,166.00,85.9701,0.654,0.538,,,
2013,244,9/1/13 16:00,26.480,0.429,1.484,28.820,3.70,154.50,16.95,0,22.39,21.33,7.03,934,172.10,85.9278,0.575,0.449,,,
2013,244,9/1/13 17:00,25.980,0.448,1.502,14.160,3.33,165.70,12.89,0,22.37,21.45,5.90,963,177.90,85.9212,0.390,0.280,,,
2013,244,9/1/13 18:00,24.490,0.510,1.565,3.087,2.02,152.10,8.72,0,22.22,21.52,4.03,1025,182.70,85.9034,0.147,0.085,,,
2013,244,9/1/13 19:00,21.950,0.617,1.622,0.393,0.95,129.50,9.26,0,22.00,21.53,2.38,1080,152.10,85.8746,0.022,0.006,,,
2013,244,9/1/13 20:00,20.230,0.688,1.630,0.000,1.03,94.80,13.49,0,21.77,21.49,2.68,1195,126.60,85.9166,0.014,0.000,,,
2013,244,9/1/13 21:00,20.160,0.670,1.582,0.000,2.18,105.00,13.25,0,21.53,21.41,3.80,1227,131.00,85.9449,0.039,0.020,,,
2013,244,9/1/13 22:00,18.720,0.732,1.579,0.000,1.31,108.70,11.62,0,21.31,21.32,3.50,1285,116.70,85.9680,0.015,0.001,,,
2013,244,9/1/13 23:00,17.050,0.812,1.578,0.000,0.17,84.40,4.26,0,21.11,21.21,1.55,1322,74.20,85.9686,-0.019,-0.022,,,
2013,245,9/2/13 0:00,16.020,0.851,1.549,0.000,0.52,72.59,7.92,0,20.90,21.10,1.40,1388,64.04,85.9711,-0.011,-0.016,,,
2013,245,9/2/13 1:00,15.160,0.884,1.523,0.000,0.38,62.42,3.72,0,20.69,20.99,1.33,53,75.04,85.9544,-0.015,-0.019,5.54,4.76,0
2013,245,9/2/13 2:00,14.400,0.896,1.469,0.000,0.39,42.06,9.48,0,20.50,20.87,1.40,107,32.84,85.9435,-0.015,-0.019,,,
2013,245,9/2/13 3:00,13.730,0.903,1.418,0.000,0.22,337.60,7.05,0,20.30,20.75,1.33,163,322.20,85.9301,-0.019,-0.021,,,
2013,245,9/2/13 4:00,12.880,0.921,1.368,0.000,1.11,336.40,10.14,0,20.10,20.63,2.30,234,349.00,85.9165,-0.007,-0.013,,,
2013,245,9/2/13 5:00,12.940,0.921,1.373,0.000,1.31,347.90,11.99,0,19.90,20.50,2.53,261,346.20,85.9222,-0.006,-0.011,,,
2013,245,9/2/13 6:00,12.690,0.929,1.363,1.085,0.53,351.80,9.40,0,19.74,20.37,1.55,352,277.50,85.9297,-0.006,-0.009,,,
2013,245,9/2/13 7:00,14.610,0.866,1.439,9.140,0.81,299.80,14.47,0,19.60,20.25,2.38,409,298.70,85.9799,0.087,0.081,,,
2013,245,9/2/13 8:00,17.320,0.791,1.561,19.350,0.77,356.50,18.16,0,19.56,20.13,2.30,423,342.10,86.0008,0.203,0.194,,,
2013,245,9/2/13 9:00,20.210,0.707,1.672,29.390,0.92,321.00,41.16,0,19.77,20.06,2.60,535,320.20,86.0257,0.346,0.331,,,
2013,245,9/2/13 10:00,22.620,0.628,1.722,38.030,0.77,119.80,39.28,0,20.26,20.10,2.68,588,184.80,86.0114,0.474,0.456,,,
2013,245,9/2/13 11:00,24.860,0.551,1.728,44.590,0.60,167.00,35.71,0,20.95,20.26,2.15,635,176.00,85.9819,0.576,0.558,,,
2013,245,9/2/13 12:00,26.710,0.500,1.753,48.050,1.27,124.50,39.32,0,21.77,20.53,3.13,698,139.90,85.8870,0.671,0.629,,,
2013,245,9/2/13 13:00,28.200,0.450,1.721,47.850,2.01,136.80,25.79,0,22.52,20.87,4.48,779,163.20,85.8351,0.730,0.657,,,
2013,245,9/2/13 14:00,29.970,0.370,1.561,44.130,2.56,140.70,21.80,0,23.06,21.21,5.08,836,165.90,85.7599,0.759,0.651,,,
2013,245,9/2/13 15:00,31.620,0.266,1.237,37.730,2.40,158.30,18.26,0,23.35,21.50,4.55,848,154.10,85.6672,0.712,0.589,,,
2013,245,9/2/13 16:00,32.070,0.250,1.191,29.360,1.72,152.60,23.64,0,23.45,21.72,5.68,910,146.70,85.6142,0.541,0.447,,,
2013,245,9/2/13 17:00,31.620,0.251,1.166,20.390,1.67,143.10,16.20,0,23.44,21.88,3.88,978,169.10,85.5741,0.406,0.315,,,
2013,245,9/2/13 18:00,29.290,0.312,1.265,7.069,1.07,136.70,8.21,0,23.32,21.99,2.53,1023,129.80,85.5555,0.139,0.086,,,
2013,245,9/2/13 19:00,25.050,0.441,1.398,0.440,0.56,118.00,6.14,0,23.06,22.05,1.33,1121,137.80,85.5495,-0.004,-0.024,,,
2013,245,9/2/13 20:00,22.530,0.490,1.335,0.000,0.69,125.00,7.66,0,22.71,22.03,1.85,1167,142.90,85.5983,-0.002,-0.023,,,
2013,245,9/2/13 21:00,20.550,0.567,1.369,0.000,0.63,95.60,6.93,0,22.35,21.94,1.40,1220,90.00,85.6464,-0.010,-0.027,,,
2013,245,9/2/13 22:00,19.860,0.584,1.353,0.000,1.03,86.50,8.15,0,22.03,21.82,2.45,1314,93.90,85.6700,0.007,-0.014,,,
2013,245,9/2/13 23:00,19.250,0.602,1.340,0.000,0.87,98.10,8.40,0,21.74,21.69,2.83,1320,75.47,85.7018,-0.001,-0.020,,,
2013,246,9/3/13 0:00,19.130,0.622,1.375,0.000,0.50,42.02,12.03,0,21.48,21.55,1.48,1408,51.30,85.7119,-0.020,-0.032,,,
2013,246,9/3/13 1:00,17.800,0.715,1.456,0.000,0.32,59.28,7.36,0,21.25,21.41,1.55,2,49.26,85.7456,-0.030,-0.038,5.15,4.47,0
2013,246,9/3/13 2:00,16.330,0.785,1.456,0.000,0.61,3.75,8.93,0,21.03,21.27,1.55,72,321.90,85.7440,-0.021,-0.030,,,
2013,246,9/3/13 3:00,15.720,0.823,1.468,0.000,1.13,329.60,10.16,0,20.82,21.14,2.38,153,338.80,85.7580,-0.011,-0.022,,,
2013,246,9/3/13 4:00,15.800,0.848,1.521,0.000,1.39,0.12,14.81,0,20.62,21.01,2.38,198,354.50,85.7662,-0.009,-0.020,,,
2013,246,9/3/13 5:00,15.200,0.860,1.484,0.000,0.94,355.50,16.44,0,20.44,20.89,2.23,255,332.70,85.8002,-0.017,-0.026,,,
2013,246,9/3/13 6:00,15.530,0.840,1.480,0.526,0.73,333.80,12.91,0,20.29,20.76,2.00,301,334.10,85.8423,-0.017,-0.025,,,
2013,246,9/3/13 7:00,15.800,0.842,1.508,5.201,0.72,305.30,13.23,0,20.17,20.65,1.93,395,305.00,85.8956,0.023,0.017,,,
2013,246,9/3/13 8:00,20.550,0.662,1.595,20.120,0.33,251.10,15.41,0,20.11,20.54,1.78,441,211.90,85.9174,0.219,0.212,,,
2013,246,9/3/13 9:00,23.400,0.568,1.633,33.310,0.30,160.20,32.21,0,20.34,20.47,1.63,528,160.30,85.9321,0.395,0.386,,,
2013,246,9/3/13 10:00,25.780,0.511,1.695,33.420,0.57,167.50,20.42,0,20.90,20.51,2.23,569,183.70,85.9244,0.445,0.427,,,
2013,246,9/3/13 11:00,28.260,0.446,1.709,45.430,1.08,182.90,34.28,0,21.56,20.69,3.35,600,212.60,85.9139,0.647,0.606,,,
2013,246,9/3/13 12:00,30.890,0.346,1.541,48.060,0.74,156.80,33.10,0,22.38,20.95,2.45,712,139.90,85.8689,0.690,0.654,,,
2013,246,9/3/13 13:00,32.310,0.272,1.314,48.140,1.47,162.80,29.38,0,23.18,21.30,4.63,779,173.30,85.7931,0.771,0.693,,,
2013,246,9/3/13 14:00,33.570,0.233,1.208,42.110,1.17,182.10,34.79,0,23.80,21.66,3.50,796,191.30,85.7387,0.679,0.611,,,
2013,246,9/3/13 15:00,32.040,0.288,1.534,26.280,1.85,199.00,20.38,0,24.16,22.01,3.58,880,200.20,85.6680,0.529,0.438,,,
2013,246,9/3/13 16:00,30.020,0.334,1.939,9.140,0.38,207.90,9.60,0.254,24.19,22.33,2.45,901,204.00,85.6610,0.163,0.147,,,
2013,246,9/3/13 17:00,31.840,0.297,1.937,18.380,0.45,31.61,4.56,0,23.91,22.48,5.38,1013,351.30,85.6616,0.254,0.234,,,
2013,246,9/3/13 18:00,28.000,0.370,1.393,3.260,1.84,29.71,9.19,0,23.85,22.50,4.70,1025,17.18,85.6715,0.109,0.068,,,
2013,246,9/3/13 19:00,26.020,0.410,1.381,0.207,2.32,28.82,10.58,0,23.61,22.53,4.33,1124,13.69,85.6945,0.092,0.049,,,
2013,246,9/3/13 20:00,25.040,0.416,1.319,0.000,2.80,25.37,13.58,0,23.25,22.50,4.70,1196,9.20,85.7731,0.101,0.058,,,
2013,246,9/3/13 21:00,24.440,0.427,1.302,0.000,2.32,331.30,24.55,0,22.87,22.40,5.15,1200,37.39,85.8073,0.083,0.043,,,
2013,246,9/3/13 22:00,23.400,0.477,1.371,0.000,1.27,254.10,19.46,0,22.54,22.27,3.88,1277,209.70,85.9129,0.035,0.006,,,
2013,246,9/3/13 23:00,20.990,0.568,1.403,0.000,0.75,350.50,12.62,0,22.28,22.13,1.70,1375,27.57,85.9121,0.001,-0.017,,,
2013,247,9/4/13 0:00,19.090,0.664,1.465,0.000,1.78,11.94,11.34,0,22.03,22.00,3.28,1409,15.04,85.9015,0.023,0.003,,,
2013,247,9/4/13 1:00,18.660,0.663,1.424,0.000,1.48,314.40,9.91,0,21.78,21.86,2.53,17,315.30,85.9078,0.016,-0.003,5.26,4.35,0
2013,247,9/4/13 2:00,17.220,0.745,1.459,0.000,0.75,323.20,35.87,0,21.56,21.73,2.30,61,312.60,85.9079,-0.011,-0.022,,,
2013,247,9/4/13 3:00,16.940,0.746,1.440,0.000,0.59,315.30,9.64,0,21.35,21.60,1.63,169,303.80,85.9367,-0.016,-0.025,,,
2013,247,9/4/13 4:00,16.090,0.800,1.460,0.000,0.79,317.40,9.01,0,21.15,21.46,1.85,196,318.30,85.9524,-0.013,-0.023,,,
2013,247,9/4/13 5:00,15.650,0.813,1.445,0.000,0.99,330.10,9.14,0,20.96,21.33,2.38,288,349.20,85.9883,-0.009,-0.020,,,
2013,247,9/4/13 6:00,16.830,0.766,1.467,0.265,1.30,323.10,9.57,0,20.80,21.20,2.53,316,315.70,86.0146,0.002,-0.011,,,
2013,247,9/4/13 7:00,16.780,0.753,1.438,1.943,0.82,293.50,9.84,0,20.68,21.08,2.00,413,261.10,86.0734,0.005,-0.005,,,
2013,247,9/4/13 8:00,21.800,0.592,1.538,15.760,1.40,255.40,10.27,0,20.59,20.96,2.23,450,262.10,86.0917,0.235,0.200,,,
2013,247,9/4/13 9:00,23.930,0.503,1.488,20.500,1.11,277.80,19.50,0,20.66,20.87,2.30,504,270.80,86.1093,0.312,0.276,,,
2013,247,9/4/13 10:00,27.320,0.399,1.446,31.160,0.80,10.89,26.44,0,20.99,20.85,2.75,558,265.60,86.1429,0.450,0.417,,,
2013,247,9/4/13 11:00,27.990,0.424,1.594,34.420,1.16,86.70,15.40,0,21.55,20.96,3.20,647,82.20,86.1540,0.526,0.480,,,
2013,247,9/4/13 12:00,30.510,0.330,1.442,43.310,1.79,92.30,22.68,0,22.14,21.16,3.95,690,98.00,86.1070,0.716,0.632,,,
2013,247,9/4/13 13:00,32.170,0.275,1.316,50.230,1.50,101.10,36.73,0,22.78,21.39,3.50,734,122.90,86.0501,0.796,0.717,,,
2013,247,9/4/13 14:00,33.490,0.240,1.242,43.430,1.50,187.80,37.12,0,23.36,21.66,4.03,833,183.20,85.9985,0.726,0.641,,,
2013,247,9/4/13 15:00,32.930,0.258,1.293,21.210,1.71,195.70,23.95,0,23.76,21.97,3.95,856,173.50,85.9784,0.480,0.386,,,
2013,247,9/4/13 16:00,31.370,0.294,1.348,7.823,1.43,210.80,18.26,0,23.80,22.27,5.60,957,263.90,85.9459,0.273,0.199,,,
2013,247,9/4/13 17:00,29.770,0.350,1.464,7.273,1.70,334.40,14.09,0,23.66,22.44,5.08,962,295.50,85.9460,0.269,0.191,,,
2013,247,9/4/13 18:00,28.570,0.365,1.426,3.570,2.22,312.40,13.22,0,23.48,22.50,3.50,1021,279.20,85.9407,0.256,0.161,,,
2013,247,9/4/13 19:00,26.600,0.476,1.654,0.202,1.52,328.40,11.30,0,23.25,22.51,4.93,1138,341.70,85.9641,0.083,0.054,,,
2013,247,9/4/13 20:00,24.480,0.489,1.491,0.000,1.42,325.30,9.66,0,23.00,22.48,4.55,1140,322.10,86.0246,0.071,0.045,,,
2013,247,9/4/13 21:00,22.010,0.573,1.514,0.000,0.38,289.80,12.50,0,22.71,22.40,2.00,1243,272.00,86.0623,0.017,0.008,,,
2013,247,9/4/13 22:00,20.900,0.615,1.519,0.000,0.59,11.95,13.68,0,22.43,22.29,2.68,1308,3.60,86.1229,0.023,0.012,,,
2013,247,9/4/13 23:00,20.160,0.654,1.542,0.000,1.34,39.98,11.90,0,22.18,22.16,3.43,1372,68.78,86.1352,0.039,0.024,,,
2013,248,9/5/13 0:00,19.510,0.693,1.570,0.000,0.60,35.16,9.59,0,21.93,22.03,2.53,1380,44.92,86.1644,0.017,0.008,,,
2013,248,9/5/13 1:00,19.210,0.719,1.601,0.000,1.52,352.40,13.81,0,21.71,21.89,2.90,57,3.98,86.1510,0.033,0.021,6.15,5.28,0
2013,248,9/5/13 2:00,18.930,0.754,1.649,0.000,1.22,355.50,9.86,0,21.53,21.75,2.98,62,27.05,86.1509,0.024,0.014,,,
2013,248,9/5/13 3:00,17.560,0.815,1.635,0.000,1.03,344.40,7.73,0,21.37,21.63,2.45,138,339.40,86.1375,0.014,0.008,,,
2013,248,9/5/13 4:00,16.730,0.846,1.611,0.000,1.43,337.20,12.01,0,21.20,21.52,2.30,237,342.90,86.1511,0.015,0.009,,,
2013,248,9/5/13 5:00,16.510,0.858,1.611,0.000,1.54,342.40,14.88,0,21.02,21.40,3.28,288,345.50,86.1713,0.014,0.008,,,
2013,248,9/5/13 6:00,17.190,0.839,1.645,0.202,1.97,342.30,13.18,0,20.87,21.28,2.83,322,352.70,86.1536,0.020,0.014,,,
2013,248,9/5/13 7:00,17.430,0.832,1.656,3.292,1.19,328.00,9.58,0,20.75,21.16,2.45,393,341.50,86.1612,0.058,0.047,,,
2013,248,9/5/13 8:00,21.560,0.698,1.786,20.560,0.64,239.10,21.06,0,20.71,21.06,2.30,470,258.70,86.1814,0.236,0.223,,,
2013,248,9/5/13 9:00,23.980,0.588,1.749,23.200,1.14,228.50,22.43,0,20.95,20.99,2.38,513,212.30,86.1774,0.329,0.299,,,
2013,248,9/5/13 10:00,26.770,0.508,1.784,41.010,1.08,250.10,27.07,0,21.36,21.03,3.05,578,265.50,86.1686,0.564,0.528,,,
2013,248,9/5/13 11:00,29.560,0.419,1.730,50.580,0.70,234.90,39.82,0,22.04,21.18,2.75,623,258.90,86.1384,0.702,0.672,,,
2013,248,9/5/13 12:00,29.860,0.422,1.775,49.590,1.36,166.10,29.25,0,22.87,21.46,3.88,700,166.80,86.0836,0.736,0.681,,,
2013,248,9/5/13 13:00,30.810,0.368,1.633,47.650,1.16,108.20,25.97,0,23.55,21.83,3.13,755,125.40,86.0259,0.715,0.662,,,
2013,248,9/5/13 14:00,31.520,0.314,1.452,45.750,2.24,138.00,23.60,0,24.03,22.19,4.55,823,149.90,85.9789,0.785,0.678,,,
2013,248,9/5/13 15:00,32.930,0.275,1.377,35.970,1.79,188.60,24.73,0,24.25,22.51,4.03,843,181.90,85.9108,0.645,0.550,,,
2013,248,9/5/13 16:00,34.020,0.226,1.201,28.940,2.02,269.60,26.29,0,24.38,22.74,4.70,943,323.10,85.8703,0.586,0.470,,,
2013,248,9/5/13 17:00,32.080,0.271,1.290,9.710,2.73,324.90,9.88,0,24.41,22.93,3.88,972,320.30,85.8434,0.427,0.287,,,
2013,248,9/5/13 18:00,29.350,0.370,1.507,2.450,2.20,324.90,8.40,0,24.23,23.05,3.50,1024,321.50,85.8358,0.229,0.134,,,
2013,248,9/5/13 19:00,26.000,0.491,1.644,0.203,0.46,350.30,24.57,0,23.95,23.07,2.68,1080,321.40,85.8682,0.021,0.007,,,
2013,248,9/5/13 20:00,24.050,0.551,1.643,0.000,0.27,347.20,6.24,0,23.62,23.01,1.25,1142,323.40,85.9149,0.003,-0.005,,,
2013,248,9/5/13 21:00,22.190,0.622,1.660,0.000,0.17,287.50,3.56,0,23.29,22.91,1.25,1241,256.50,85.9379,-0.005,-0.009,,,
2013,248,9/5/13 22:00,20.950,0.678,1.678,0.000,0.08,245.60,4.01,0,22.98,22.77,1.25,1318,221.60,85.9249,-0.010,-0.012,,,
2013,248,9/5/13 23:00,20.570,0.658,1.591,0.000,0.13,14.12,2.59,0,22.69,22.61,1.40,1377,9.83,85.9340,-0.007,-0.011,,,
2013,249,9/6/13 0:00,19.780,0.681,1.569,0.000,0.71,309.20,23.59,0,22.42,22.46,1.85,1404,301.00,85.9349,0.014,0.004,,,
2013,249,9/6/13 1:00,18.520,0.755,1.607,0.000,0.75,17.22,11.81,0,22.19,22.30,3.35,38,55.18,85.9550,0.009,0.001,6.94,5.62,0
2013,249,9/6/13 2:00,19.020,0.712,1.564,0.000,1.34,345.90,9.00,0,21.95,22.15,2.45,114,313.90,85.9416,0.025,0.013,,,
2013,249,9/6/13 3:00,18.960,0.721,1.580,0.000,1.28,318.30,6.37,0,21.78,22.00,2.45,124,321.60,85.9348,0.023,0.011,,,
2013,249,9/6/13 4:00,18.860,0.737,1.604,0.000,0.22,310.10,4.78,0,21.65,21.88,1.70,185,306.30,85.9383,-0.005,-0.009,,,
2013,249,9/6/13 5:00,19.230,0.749,1.669,0.000,0.15,272.80,4.38,0,21.54,21.77,1.25,285,279.50,85.9618,-0.008,-0.010,,,
2013,249,9/6/13 6:00,19.100,0.748,1.653,0.384,0.01,335.10,0.19,0,21.44,21.67,0.80,306,335.90,85.9585,-0.009,-0.009,,,
2013,249,9/6/13 7:00,19.060,0.763,1.683,3.390,0.07,202.60,12.41,0,21.34,21.57,1.03,391,178.90,85.9889,0.029,0.028,,,
2013,249,9/6/13 8:00,22.230,0.649,1.724,17.480,0.43,265.70,17.95,0,21.28,21.49,1.85,448,177.30,86.0228,0.205,0.195,,,
2013,249,9/6/13 9:00,25.830,0.466,1.542,23.540,0.32,312.60,25.35,0,21.44,21.41,2.23,531,319.70,86.0624,0.304,0.292,,,
2013,249,9/6/13 10:00,28.980,0.353,1.413,37.360,0.54,143.70,17.96,0,21.85,21.43,1.85,595,127.10,86.0238,0.511,0.486,,,
2013,249,9/6/13 11:00,31.500,0.290,1.336,43.860,0.71,141.20,31.74,0,22.52,21.57,2.15,615,214.90,85.9816,0.634,0.596,,,
2013,249,9/6/13 12:00,33.410,0.230,1.183,47.310,0.83,80.90,43.56,0,23.28,21.84,2.98,711,82.30,85.9041,0.708,0.659,,,
2013,249,9/6/13 13:00,33.690,0.233,1.220,47.360,0.98,109.90,28.16,0,23.97,22.18,3.05,768,138.40,85.8230,0.727,0.670,,,
2013,249,9/6/13 14:00,34.350,0.188,1.019,44.330,1.29,141.00,34.96,0,24.48,22.54,4.25,814,175.10,85.7624,0.723,0.644,,,
2013,249,9/6/13 15:00,34.520,0.191,1.038,33.390,2.28,236.50,29.64,0,24.76,22.85,8.68,899,305.30,85.7118,0.700,0.564,,,
2013,249,9/6/13 16:00,31.070,0.277,1.246,19.450,6.91,331.10,13.66,0,24.78,23.11,10.48,952,335.90,85.7155,0.859,0.568,,,
2013,249,9/6/13 17:00,28.280,0.336,1.289,9.730,6.48,349.80,28.75,0,24.38,23.24,9.65,973,352.50,85.7154,0.641,0.401,,,
2013,249,9/6/13 18:00,27.230,0.345,1.249,5.026,5.13,0.73,24.93,0,23.87,23.20,7.78,1020,177.30,85.7195,0.481,0.289,,,
2013,249,9/6/13 19:00,25.270,0.380,1.222,0.275,2.22,345.10,15.65,0,23.43,23.09,5.45,1083,0.17,85.8009,0.112,0.074,,,
2013,249,9/6/13 20:00,23.570,0.431,1.251,0.000,3.38,353.20,18.98,0,23.06,22.94,5.98,1170,346.70,85.8208,0.119,0.085,,,
2013,249,9/6/13 21:00,20.820,0.561,1.375,0.000,0.92,288.80,17.79,0,22.71,22.78,3.13,1202,325.80,85.8682,0.031,0.014,,,
2013,249,9/6/13 22:00,20.000,0.583,1.361,0.000,1.35,349.90,18.84,0,22.40,22.60,2.38,1319,31.37,85.9394,0.041,0.022,,,
2013,249,9/6/13 23:00,20.040,0.568,1.332,0.000,1.53,23.30,11.56,0,22.12,22.41,3.20,1326,29.31,85.9618,0.047,0.027,,,
2013,250,9/7/13 0:00,18.140,0.653,1.355,0.000,1.22,342.20,27.72,0,21.87,22.23,2.08,1389,302.30,85.9281,0.028,0.014,,,
2013,250,9/7/13 1:00,16.550,0.733,1.380,0.000,0.37,274.30,11.26,0,21.63,22.07,1.63,26,250.00,85.9362,-0.001,-0.006,5.60,4.90,0
2013,250,9/7/13 2:00,17.470,0.680,1.357,0.000,1.41,283.50,26.04,0,21.39,21.90,3.50,88,284.40,85.9054,0.028,0.015,,,
2013,250,9/7/13 3:00,16.160,0.762,1.398,0.000,0.73,8.59,12.47,0,21.19,21.73,1.85,177,8.44,85.8917,0.007,-0.001,,,
2013,250,9/7/13 4:00,15.860,0.766,1.378,0.000,1.10,7.97,26.27,0,21.01,21.57,2.23,183,0.05,85.8791,0.013,0.004,,,
2013,250,9/7/13 5:00,14.480,0.824,1.357,0.000,0.43,330.30,10.00,0,20.81,21.43,1.55,285,349.90,85.8961,-0.003,-0.007,,,
2013,250,9/7/13 6:00,14.740,0.791,1.325,0.644,0.58,322.60,10.32,0,20.60,21.28,2.08,303,344.60,85.9099,0.006,0.001,,,
2013,250,9/7/13 7:00,16.130,0.763,1.396,8.600,0.39,301.50,7.88,0,20.40,21.12,1.55,404,303.60,85.9368,0.097,0.092,,,
2013,250,9/7/13 8:00,20.930,0.586,1.447,18.710,0.24,274.60,10.26,0,20.35,20.95,1.25,439,330.40,85.9437,0.201,0.195,,,
2013,250,9/7/13 9:00,24.820,0.473,1.476,28.830,0.06,189.30,13.34,0,20.59,20.85,1.33,531,219.90,85.9523,0.337,0.335,,,
2013,250,9/7/13 10:00,27.650,0.376,1.389,37.490,0.29,25.90,26.79,0,21.10,20.87,2.15,567,320.90,85.9781,0.483,0.470,,,
2013,250,9/7/13 11:00,28.810,0.357,1.413,43.880,1.04,97.70,24.23,0,21.82,21.05,2.60,611,83.50,85.9467,0.637,0.590,,,
2013,250,9/7/13 12:00,30.430,0.308,1.336,47.340,1.02,134.10,31.99,0,22.55,21.33,3.35,676,146.60,85.8966,0.700,0.649,,,
2013,250,9/7/13 13:00,31.840,0.269,1.267,47.060,0.86,142.10,39.39,0,23.26,21.66,3.13,723,132.10,85.8179,0.695,0.648,,,
2013,250,9/7/13 14:00,32.250,0.253,1.218,43.260,1.40,118.70,38.57,0,23.82,22.01,3.88,802,228.80,85.7354,0.700,0.623,,,
2013,250,9/7/13 15:00,33.400,0.222,1.145,36.660,0.82,100.80,36.81,0,24.13,22.33,3.05,886,48.10,85.6747,0.556,0.507,,,
